duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:cycles,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cache-misses,perf:l2_rqsts.all_demand_miss,perf:L1-dcache-misses
307624558,49954166378,0,1783263753057893070,2500000,2500000,922237619.000000,1.000000,0.000000,3225.000000,1077345.000000,15769423.000000,30108556.000000
313763983,49954166378,0,1783263753853731929,2500000,2500000,939049420.000000,0.000000,0.000000,3224.000000,1348813.000000,15168338.000000,28366381.000000
312651146,49954166378,0,1783263754665064920,2500000,2500000,935849294.000000,0.000000,0.000000,3224.000000,1426345.000000,14855371.000000,28366662.000000
314662601,49954166378,0,1783263755512753079,2500000,2500000,941765945.000000,0.000000,0.000000,3224.000000,1358661.000000,15441703.000000,28361135.000000
314154341,49954166378,0,1783263756325525813,2500000,2500000,940155041.000000,0.000000,0.000000,3224.000000,1420306.000000,15159561.000000,28376288.000000
312723740,49954166378,0,1783263757163033123,2500000,2500000,936292148.000000,0.000000,0.000000,3224.000000,1346395.000000,15118577.000000,28393466.000000
316065905,49954166378,0,1783263757990221986,2500000,2500000,945368849.000000,0.000000,0.000000,3224.000000,1412997.000000,15517641.000000,28397779.000000
312221873,49954166378,0,1783263758843650046,2500000,2500000,934780991.000000,0.000000,0.000000,3224.000000,1314994.000000,14988945.000000,28362359.000000
313241415,49954166378,0,1783263759668055663,2500000,2500000,937406321.000000,0.000000,0.000000,3224.000000,1394718.000000,15062672.000000,28362718.000000
313440113,49954166378,0,1783263760535069665,2500000,2500000,938256009.000000,0.000000,0.000000,3224.000000,1336558.000000,15275450.000000,28314644.000000
313739821,49954166378,0,1783263761348719949,2500000,2500000,938807070.000000,0.000000,0.000000,3224.000000,1404405.000000,15083070.000000,28369545.000000
311686922,49954166378,0,1783263762190633122,2500000,2500000,933397960.000000,0.000000,0.000000,3224.000000,1337125.000000,14930114.000000,28385598.000000
316596192,49954166378,0,1783263763013212306,2500000,2500000,944978404.000000,1.000000,0.000000,3225.000000,1477386.000000,15420274.000000,28480101.000000
313837342,49954166378,0,1783263763863124950,2500000,2500000,939335344.000000,0.000000,0.000000,3224.000000,1401268.000000,15139843.000000,28394374.000000
311535491,49954166378,0,1783263764687164424,2500000,2500000,932885778.000000,0.000000,0.000000,3224.000000,1369855.000000,14842102.000000,28364887.000000
312794587,49954166378,0,1783263765545130783,2500000,2500000,936372573.000000,0.000000,0.000000,3224.000000,1401442.000000,15002205.000000,28386618.000000
312927471,49954166378,0,1783263766375924678,2500000,2500000,936640166.000000,0.000000,0.000000,3224.000000,1386272.000000,15051157.000000,28396313.000000
312969141,49954166378,0,1783263767216224357,2500000,2500000,936964023.000000,0.000000,0.000000,3224.000000,1348471.000000,15116352.000000,28382571.000000
316902395,49954166378,0,1783263768016187192,2500000,2500000,948268452.000000,0.000000,0.000000,3224.000000,1334303.000000,15879498.000000,28437009.000000
312289842,49954166378,0,1783263768876384422,2500000,2500000,934874101.000000,0.000000,0.000000,3224.000000,1376461.000000,14961308.000000,28376466.000000
312202035,49954166378,0,1783263769703683624,2500000,2500000,934655430.000000,0.000000,0.000000,3224.000000,1349928.000000,14907815.000000,28360871.000000
313140715,49954166378,0,1783263770527037413,2500000,2500000,937256781.000000,0.000000,0.000000,3224.000000,1388260.000000,15008249.000000,28379107.000000
314764780,49954166378,0,1783263771313231607,2500000,2500000,941682156.000000,0.000000,0.000000,3224.000000,1435989.000000,15219298.000000,28382462.000000
312798850,49954166378,0,1783263772047913314,2500000,2500000,936334588.000000,0.000000,0.000000,3224.000000,1361005.000000,15043731.000000,28321172.000000
312315875,49954166378,0,1783263772837759604,2500000,2500000,935025376.000000,0.000000,0.000000,3224.000000,1348351.000000,15016854.000000,28383303.000000
313431203,49954166378,0,1783263773643520542,2500000,2500000,938112114.000000,0.000000,0.000000,3224.000000,1404178.000000,15096288.000000,28380028.000000
311805572,49954166378,0,1783263774461495514,2500000,2500000,933398390.000000,0.000000,0.000000,3224.000000,1359679.000000,14849102.000000,28351084.000000
315238138,49954166378,0,1783263775302777355,2500000,2500000,943310944.000000,0.000000,0.000000,3224.000000,1344342.000000,15509648.000000,28397081.000000
312132235,49954166378,0,1783263776120699359,2500000,2500000,934506715.000000,0.000000,0.000000,3224.000000,1356192.000000,14939444.000000,28361433.000000
311851962,49954166378,0,1783263776934404130,2500000,2500000,933640785.000000,0.000000,0.000000,3224.000000,1373024.000000,14864100.000000,28359584.000000
311817154,49954166378,0,1783263777756420138,2500000,2500000,933374718.000000,0.000000,0.000000,3224.000000,1342546.000000,14849328.000000,28281562.000000
313707546,49954166378,0,1783263778582877791,2500000,2500000,938709223.000000,0.000000,0.000000,3224.000000,1386290.000000,15091347.000000,28374645.000000
312743008,49954166378,0,1783263779383898046,2500000,2500000,936139676.000000,0.000000,0.000000,3224.000000,1372939.000000,14978746.000000,28377777.000000
312540652,49954166378,0,1783263780211671521,2500000,2500000,935572602.000000,0.000000,0.000000,3224.000000,1363803.000000,14971598.000000,28372160.000000
312051215,49954166378,0,1783263781025362511,2500000,2500000,934384644.000000,0.000000,0.000000,3224.000000,1317019.000000,14952258.000000,28357051.000000
313313454,49954166378,0,1783263781872604741,2500000,2500000,937748226.000000,0.000000,0.000000,3224.000000,1319745.000000,15204275.000000,28372292.000000
313862772,49954166378,0,1783263782701721240,2500000,2500000,939194754.000000,0.000000,0.000000,3224.000000,1391951.000000,15188072.000000,28389797.000000
311885957,49954166378,0,1783263783569041903,2500000,2500000,932214603.000000,1.000000,0.000000,3225.000000,1334576.000000,15096248.000000,28759731.000000
313174475,49954166378,0,1783263784359550413,2500000,2500000,937235409.000000,0.000000,0.000000,3224.000000,1418645.000000,14983543.000000,28390771.000000
312315520,49954166378,0,1783263785162986502,2500000,2500000,934777628.000000,0.000000,0.000000,3224.000000,1394220.000000,14842879.000000,28346765.000000
313548228,49954166378,0,1783263785997898097,2500000,2500000,938505184.000000,0.000000,0.000000,3224.000000,1441589.000000,15073375.000000,28396055.000000
313633557,49954166378,0,1783263786780428576,2500000,2500000,938339071.000000,0.000000,0.000000,3224.000000,1428761.000000,15031067.000000,28372239.000000
315712290,49954166378,0,1783263787589470710,2500000,2500000,944450501.000000,0.000000,0.000000,3224.000000,1416561.000000,15442540.000000,28393306.000000
312823926,49954166378,0,1783263788430203517,2500000,2500000,936249281.000000,0.000000,0.000000,3224.000000,1383915.000000,14996195.000000,28375556.000000
313471093,49954166378,0,1783263789245189977,2500000,2500000,938037077.000000,0.000000,0.000000,3224.000000,1400365.000000,15050718.000000,28371074.000000
315089887,49954166378,0,1783263790106251883,2500000,2500000,942536424.000000,0.000000,0.000000,3224.000000,1420510.000000,15301383.000000,28382430.000000
312964583,49954166378,0,1783263790908890139,2500000,2500000,936752661.000000,0.000000,0.000000,3224.000000,1424058.000000,14951174.000000,28365339.000000
311897439,49954166378,0,1783263791752545197,2500000,2500000,933773388.000000,0.000000,0.000000,3224.000000,1382449.000000,14899899.000000,28378337.000000
314101880,49954166378,0,1783263792579339600,2500000,2500000,939940325.000000,0.000000,0.000000,3224.000000,1432083.000000,15153499.000000,28382578.000000
312391993,49954166378,0,1783263793423509585,2500000,2500000,935286547.000000,0.000000,0.000000,3224.000000,1421550.000000,14876146.000000,28355089.000000
315047102,49954166378,0,1783263794240688078,2500000,2500000,942430327.000000,0.000000,0.000000,3224.000000,1427595.000000,15290373.000000,28399405.000000
312800200,49954166378,0,1783263795104987677,2500000,2500000,936110443.000000,0.000000,0.000000,3224.000000,1392551.000000,14956216.000000,28365544.000000
313789169,49954166378,0,1783263795930486984,2500000,2500000,939218377.000000,0.000000,0.000000,3224.000000,1400162.000000,15135076.000000,28379927.000000
313702040,49954166378,0,1783263796768221122,2500000,2500000,938572214.000000,0.000000,0.000000,3224.000000,1437673.000000,14996563.000000,28367757.000000
314968964,49954166378,0,1783263797570857043,2500000,2500000,942093263.000000,0.000000,0.000000,3224.000000,1432295.000000,15275530.000000,28389889.000000
312349123,49954166378,0,1783263798404575255,2500000,2500000,935150753.000000,0.000000,0.000000,3224.000000,1375588.000000,14961873.000000,28381580.000000
314015299,49954166378,0,1783263799217033322,2500000,2500000,939867322.000000,0.000000,0.000000,3224.000000,1413107.000000,15197446.000000,28396239.000000
315123352,49954166378,0,1783263800049270779,2500000,2500000,942517642.000000,0.000000,0.000000,3224.000000,1419561.000000,15298795.000000,28399067.000000
314778622,49954166378,0,1783263800875105933,2500000,2500000,941669549.000000,0.000000,0.000000,3224.000000,1410218.000000,15274308.000000,28383283.000000
313779386,49954166378,0,1783263801692746538,2500000,2500000,939223503.000000,0.000000,0.000000,3224.000000,1377550.000000,15207520.000000,28331980.000000
312631692,49954166378,0,1783263802520186617,2500000,2500000,935897633.000000,0.000000,0.000000,3224.000000,1442225.000000,14902666.000000,28378496.000000
315480109,49954166378,0,1783263803403895703,2500000,2500000,943734573.000000,0.000000,0.000000,3224.000000,1404573.000000,15446251.000000,28406182.000000
306743930,49954166378,0,1783263804238636882,2500000,2500000,919284840.000000,1.000000,0.000000,3225.000000,1244733.000000,15204260.000000,29853182.000000
311181567,49954166378,0,1783263805058351204,2500000,2500000,931801933.000000,0.000000,0.000000,3224.000000,1258139.000000,14894248.000000,28359718.000000
311535649,49954166378,0,1783263805885111603,2500000,2500000,932869176.000000,0.000000,0.000000,3224.000000,1294272.000000,14902221.000000,28347918.000000
311519398,49954166378,0,1783263806734294162,2500000,2500000,932722500.000000,0.000000,0.000000,3224.000000,1344471.000000,14819841.000000,28354886.000000
311692782,49954166378,0,1783263807550475683,2500000,2500000,933207621.000000,0.000000,0.000000,3224.000000,1303777.000000,14892407.000000,28360528.000000
313975686,49954166378,0,1783263808391625282,2500000,2500000,939821272.000000,0.000000,0.000000,3224.000000,1302165.000000,15307379.000000,28384026.000000
311428475,49954166378,0,1783263809221674952,2500000,2500000,932512309.000000,0.000000,0.000000,3224.000000,1292637.000000,14902402.000000,28354162.000000
313546098,49954166378,0,1783263810069238537,2500000,2500000,938509959.000000,0.000000,0.000000,3224.000000,1308245.000000,15245902.000000,28401453.000000
313111814,49954166378,0,1783263810899875285,2500000,2500000,937170245.000000,0.000000,0.000000,3224.000000,1333241.000000,15117211.000000,28373481.000000
