cpufreq_before,duration,evidence,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses,timestamp,exit_code
2500000,312971906,49954166378,2500000,375.466087,0.000000,0.000000,3224.000000,936460805.000000,348674795.000000,87438646.000000,11764563.000000,107028225.000000,28364317.000000,14991880.000000,158428.000000,1783455884544341450,0
2500000,312131463,49954166378,2500000,374.672887,0.000000,0.000000,3224.000000,934484044.000000,348676301.000000,87438918.000000,11688229.000000,107028577.000000,28353787.000000,14920114.000000,161483.000000,1783455884965077570,0
2500000,312228178,49954166378,2500000,374.644129,0.000000,0.000000,3224.000000,934410262.000000,348673772.000000,87438515.000000,11764719.000000,107028040.000000,28345040.000000,14750924.000000,168032.000000,1783455885385498694,0
2500000,313846285,49954166378,2500000,376.620176,0.000000,0.000000,3224.000000,939338817.000000,348675673.000000,87438861.000000,11741198.000000,107028465.000000,28339366.000000,15198242.000000,164523.000000,1783455885804829445,0
2500000,311823180,49954166378,2500000,374.211185,0.000000,0.000000,3224.000000,933331364.000000,348674751.000000,87438654.000000,11779828.000000,107028234.000000,28345749.000000,14752940.000000,164996.000000,1783455886226474103,0
2500000,311701494,49954166378,2500000,374.089621,0.000000,0.000000,3224.000000,933028949.000000,348676555.000000,87439070.000000,11783660.000000,107028802.000000,28344512.000000,14687949.000000,166580.000000,1783455886646862342,0
2500000,312442115,49954166378,2500000,374.861196,0.000000,0.000000,3224.000000,934952061.000000,348674548.000000,87438603.000000,11755630.000000,107028177.000000,28347846.000000,14821978.000000,171216.000000,1783455887069896652,0
2500000,313074422,49954166378,2500000,375.572052,0.000000,0.000000,3224.000000,936726315.000000,348676544.000000,87438954.000000,11798405.000000,107028678.000000,28350666.000000,14903130.000000,166076.000000,1783455887491515649,0
2500000,311669756,49954166378,2500000,374.108524,0.000000,0.000000,3224.000000,933074369.000000,348676733.000000,87439089.000000,11726877.000000,107028805.000000,28364525.000000,14823026.000000,158525.000000,1783455887914124136,0
2500000,311736539,49954166378,2500000,374.153363,0.000000,0.000000,3224.000000,933186902.000000,348677325.000000,87439090.000000,11767833.000000,107028880.000000,28345801.000000,14762316.000000,157930.000000,1783455888334389844,0
2500000,310730897,49954166378,2500000,372.984828,0.000000,0.000000,3224.000000,930272971.000000,348676280.000000,87438894.000000,11759253.000000,107028639.000000,28349063.000000,14502402.000000,170374.000000,1783455888754606400,0
2500000,311785048,49954166378,2500000,374.174082,0.000000,0.000000,3224.000000,933238867.000000,348676126.000000,87438936.000000,11755808.000000,107028591.000000,28343664.000000,14788884.000000,161366.000000,1783455889175569469,0
2500000,311986572,49954166378,2500000,374.459305,0.000000,0.000000,3224.000000,933949865.000000,348674788.000000,87438647.000000,11772699.000000,107028237.000000,28331940.000000,14722701.000000,167521.000000,1783455889597285804,0
2500000,316615085,49954166378,2500000,379.532467,0.000000,0.000000,3224.000000,946604222.000000,348676370.000000,87438969.000000,11777327.000000,107028687.000000,28382594.000000,15632908.000000,161959.000000,1783455890017570555,0
2500000,315573499,49954166378,2500000,378.429561,0.000000,0.000000,3224.000000,943852885.000000,348675883.000000,87438900.000000,11790549.000000,107028581.000000,28384329.000000,15359130.000000,171088.000000,1783455890445386241,0
2500000,312689794,49954166378,2500000,375.318893,0.000000,0.000000,3224.000000,936093228.000000,348675032.000000,87438698.000000,11762620.000000,107028310.000000,28357442.000000,14960819.000000,159817.000000,1783455890869910810,0
2500000,310594807,49954166378,2500000,372.808907,0.000000,0.000000,3224.000000,929834412.000000,348677262.000000,87439055.000000,11798764.000000,107028901.000000,28263751.000000,14506157.000000,159225.000000,1783455891291734883,0
2500000,312591851,49954166378,2500000,375.195185,0.000000,0.000000,3224.000000,935786361.000000,348676871.000000,87438983.000000,11754759.000000,107028715.000000,28367098.000000,14906891.000000,165152.000000,1783455891711961539,0
2500000,312793426,49954166378,2500000,375.368740,0.000000,0.000000,3224.000000,936218071.000000,348677284.000000,87439102.000000,11721726.000000,107028886.000000,28377055.000000,14971226.000000,161275.000000,1783455892134352594,0
2500000,311705050,49954166378,2500000,374.041651,0.000000,0.000000,3224.000000,932908106.000000,348675167.000000,87438686.000000,11776321.000000,107028332.000000,28353343.000000,14729886.000000,160376.000000,1783455892557016842,0
2500000,312750651,49954166378,2500000,374.869153,1.000000,0.000000,3225.000000,934944638.000000,348696569.000000,87443090.000000,11813672.000000,107034241.000000,28991682.000000,15254257.000000,156900.000000,1783455892978549644,0
2500000,312407262,49954166378,2500000,374.837552,0.000000,0.000000,3224.000000,934893739.000000,348674437.000000,87438586.000000,11762425.000000,107028232.000000,28340463.000000,14689372.000000,185309.000000,1783455893398159102,0
2500000,313213365,49954166378,2500000,375.689375,0.000000,0.000000,3224.000000,937017610.000000,348677198.000000,87439071.000000,11793489.000000,107028894.000000,28351195.000000,14703762.000000,193443.000000,1783455893817488181,0
2500000,314951978,49954166378,2500000,377.767188,0.000000,0.000000,3224.000000,942199533.000000,348676517.000000,87438983.000000,11794044.000000,107028725.000000,28372235.000000,15053640.000000,196151.000000,1783455894239476960,0
2500000,312376277,49954166378,2500000,374.831427,0.000000,0.000000,3224.000000,934878343.000000,348675196.000000,87438645.000000,11753031.000000,107028392.000000,28366963.000000,14572168.000000,201301.000000,1783455894665230752,0
2500000,312837534,49954166378,2500000,375.431400,0.000000,0.000000,3224.000000,936374279.000000,348676210.000000,87438939.000000,11757773.000000,107028696.000000,28354655.000000,14735402.000000,190688.000000,1783455895086048425,0
2500000,314144306,49954166378,2500000,376.871716,0.000000,0.000000,3224.000000,939966446.000000,348674511.000000,87438600.000000,11741405.000000,107028248.000000,28384658.000000,14930347.000000,199111.000000,1783455895508533201,0
2500000,312845474,49954166378,2500000,375.379805,0.000000,0.000000,3224.000000,936247249.000000,348680465.000000,87439621.000000,11790807.000000,107029841.000000,28329882.000000,14733646.000000,190252.000000,1783455895932336158,0
2500000,313646896,49954166378,2500000,376.195045,0.000000,0.000000,3224.000000,938279658.000000,348673847.000000,87438527.000000,11800527.000000,107028094.000000,28340938.000000,14753311.000000,201206.000000,1783455896358578429,0
2500000,316068978,49954166378,2500000,378.905637,0.000000,0.000000,3224.000000,945039217.000000,348675854.000000,87438859.000000,11794609.000000,107028602.000000,28376401.000000,15123946.000000,206504.000000,1783455896780337328,0
2500000,312878847,49954166378,2500000,375.492963,0.000000,0.000000,3224.000000,936528784.000000,348676170.000000,87438886.000000,11763308.000000,107028642.000000,28374141.000000,14673620.000000,203065.000000,1783455897206613495,0
2500000,312221256,49954166378,2500000,374.657666,0.000000,0.000000,3224.000000,934445609.000000,348674144.000000,87438538.000000,11771229.000000,107028113.000000,28351637.000000,14637690.000000,186857.000000,1783455897629225138,0
2500000,312324753,49954166378,2500000,374.833567,0.000000,0.000000,3224.000000,934883353.000000,348675196.000000,87438793.000000,11763734.000000,107028466.000000,28364448.000000,14582955.000000,198679.000000,1783455898048197537,0
2500000,312233218,49954166378,2500000,374.715350,0.000000,0.000000,3224.000000,934588208.000000,348675393.000000,87438760.000000,11751894.000000,107028455.000000,28304572.000000,14713528.000000,183665.000000,1783455898470524299,0
