duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses
314127881,49954166378,0,1783280404466741537,2500000,2500000,376.900834,0.000000,0.000000,3224.000000,940039325.000000,348870727.000000,87478222.000000,11787848.000000,107070275.000000,28382050.000000,14613892.000000,222552.000000
311641589,49954166378,0,1783280405168252301,2500000,2500000,374.207819,0.000000,0.000000,3224.000000,933320714.000000,349025588.000000,87509646.000000,11736359.000000,107103761.000000,28350315.000000,14551628.000000,194424.000000
310916304,49954166378,0,1783280405895880048,2500000,2500000,373.547050,0.000000,0.000000,3224.000000,931676495.000000,349096850.000000,87523827.000000,11689249.000000,107119135.000000,28356356.000000,14484671.000000,183880.000000
312103223,49954166378,0,1783280406603899920,2500000,2500000,374.666007,0.000000,0.000000,3224.000000,934465388.000000,348793231.000000,87462295.000000,11725025.000000,107053402.000000,28373698.000000,14684702.000000,190685.000000
313217771,49954166378,0,1783280407385769489,2500000,2500000,375.999623,0.000000,0.000000,3224.000000,937791612.000000,348829631.000000,87469614.000000,11743088.000000,107061272.000000,28390478.000000,14829150.000000,200381.000000
310635766,49954166378,0,1783280408138766812,2500000,2500000,373.065404,0.000000,0.000000,3224.000000,930473320.000000,348827925.000000,87469320.000000,11715383.000000,107060889.000000,28371380.000000,14374970.000000,185070.000000
311998559,49954166378,0,1783280408862293775,2500000,2500000,374.708548,0.000000,0.000000,3224.000000,934570390.000000,348854103.000000,87474651.000000,11781088.000000,107066652.000000,28352559.000000,14440254.000000,198280.000000
312059423,49954166378,0,1783280409573573103,2500000,2500000,374.573657,0.000000,0.000000,3224.000000,934235262.000000,348988966.000000,87502734.000000,11718243.000000,107095986.000000,28391069.000000,14345661.000000,223113.000000
311784878,49954166378,0,1783280410316742647,2500000,2500000,374.261552,0.000000,0.000000,3224.000000,933455806.000000,348856080.000000,87474849.000000,11778069.000000,107066978.000000,28294823.000000,14549218.000000,191926.000000
315179138,49954166378,0,1783280411037924107,2500000,2500000,378.142756,0.000000,0.000000,3224.000000,943136781.000000,348991289.000000,87503157.000000,11746559.000000,107096526.000000,28341390.000000,15161388.000000,198592.000000
312383588,49954166378,0,1783280411800574133,2500000,2500000,375.013418,0.000000,0.000000,3224.000000,935333820.000000,348855997.000000,87474810.000000,11767731.000000,107066883.000000,28335891.000000,14640595.000000,194939.000000
314903832,49954166378,0,1783280412500562500,2500000,2500000,377.792380,0.000000,0.000000,3224.000000,942263345.000000,348952142.000000,87495389.000000,11725921.000000,107088170.000000,28413874.000000,15092494.000000,208653.000000
312081292,49954166378,0,1783280413233167443,2500000,2500000,374.637209,0.000000,0.000000,3224.000000,934394341.000000,348856735.000000,87474919.000000,11718611.000000,107067102.000000,28367603.000000,14603516.000000,201137.000000
313489051,49954166378,0,1783280413939620323,2500000,2500000,376.260052,0.000000,0.000000,3224.000000,938440677.000000,348956165.000000,87496011.000000,11728544.000000,107088941.000000,28394900.000000,14637435.000000,220595.000000
315731404,49954166378,0,1783280414651865772,2500000,2500000,378.645511,0.000000,0.000000,3224.000000,944390826.000000,348841704.000000,87472040.000000,11793938.000000,107063900.000000,28392334.000000,14946549.000000,214394.000000
312512715,49954166378,0,1783280415354143751,2500000,2500000,375.098755,0.000000,0.000000,3224.000000,935544315.000000,348956241.000000,87496039.000000,11752323.000000,107088978.000000,28375019.000000,14528965.000000,221642.000000
313310738,49954166378,0,1783280416097315221,2500000,2500000,375.941362,0.000000,0.000000,3224.000000,937646413.000000,348841174.000000,87471977.000000,11736533.000000,107063776.000000,28384645.000000,14456761.000000,241357.000000
314743123,49954166378,0,1783280416791933352,2500000,2500000,377.562672,0.000000,0.000000,3224.000000,941689546.000000,348959835.000000,87496537.000000,11743256.000000,107089647.000000,28398673.000000,14851402.000000,234275.000000
315310052,49954166378,0,1783280417496336950,2500000,2500000,378.210319,0.000000,0.000000,3224.000000,943305699.000000,349012743.000000,87507096.000000,11767018.000000,107101024.000000,28395825.000000,14885636.000000,223220.000000
315513429,49954166378,0,1783280418204349064,2500000,2500000,378.494960,0.000000,0.000000,3224.000000,944015452.000000,348899991.000000,87484458.000000,11720772.000000,107076682.000000,28389772.000000,15037687.000000,231946.000000
314193337,49954166378,0,1783280418926108576,2500000,2500000,377.020947,0.000000,0.000000,3224.000000,940338662.000000,348838534.000000,87471656.000000,11765501.000000,107063377.000000,28376649.000000,14798112.000000,222294.000000
314147736,49954166378,0,1783280419628948864,2500000,2500000,377.019507,0.000000,0.000000,3224.000000,940334742.000000,349007504.000000,87506214.000000,11721170.000000,107099906.000000,28391383.000000,14730432.000000,227368.000000
313167087,49954166378,0,1783280420322085842,2500000,2500000,375.900682,0.000000,0.000000,3224.000000,937545071.000000,348942432.000000,87491956.000000,11718523.000000,107085421.000000,28384207.000000,14717299.000000,212372.000000
314277905,49954166378,0,1783280421024023221,2500000,2500000,377.228066,0.000000,0.000000,3224.000000,940855966.000000,348933919.000000,87491121.000000,11729141.000000,107083897.000000,28403326.000000,15068969.000000,197111.000000
313214330,49954166378,0,1783280421731959600,2500000,2500000,375.762449,0.000000,0.000000,3224.000000,937200280.000000,348854716.000000,87474417.000000,11754655.000000,107066667.000000,28379910.000000,14527092.000000,216108.000000
313195849,49954166378,0,1783280422458482203,2500000,2500000,376.159731,0.000000,0.000000,3224.000000,938190607.000000,348942276.000000,87492971.000000,11779483.000000,107085806.000000,28370400.000000,14644314.000000,201639.000000
313744377,49954166378,0,1783280423212999526,2500000,2500000,376.514115,0.000000,0.000000,3224.000000,939074684.000000,349023255.000000,87509992.000000,11784480.000000,107103461.000000,28380258.000000,14744943.000000,213103.000000
313090128,49954166378,0,1783280423918338951,2500000,2500000,375.895309,0.000000,0.000000,3224.000000,937531229.000000,348925344.000000,87488685.000000,11715249.000000,107081798.000000,28388783.000000,14656654.000000,211822.000000
312461222,49954166378,0,1783280424646073726,2500000,2500000,375.119405,0.000000,0.000000,3224.000000,935595948.000000,348668746.000000,87437432.000000,11724787.000000,107026580.000000,28381590.000000,14610168.000000,194714.000000
314472553,49954166378,0,1783280425348894417,2500000,2500000,377.363397,0.000000,0.000000,3224.000000,941192857.000000,348669264.000000,87437516.000000,11764414.000000,107026734.000000,28357156.000000,14975040.000000,204328.000000
312029240,49954166378,0,1783280426082140364,2500000,2500000,374.544136,0.000000,0.000000,3224.000000,934161364.000000,348671178.000000,87437807.000000,11785212.000000,107027137.000000,28338549.000000,14480237.000000,200235.000000
312429562,49954166378,0,1783280426781005312,2500000,2500000,374.960473,0.000000,0.000000,3224.000000,935200323.000000,348705228.000000,87444484.000000,11771371.000000,107034324.000000,28341874.000000,14544547.000000,207825.000000
312590727,49954166378,0,1783280427515454771,2500000,2500000,375.193274,0.000000,0.000000,3224.000000,935780887.000000,348882972.000000,87480766.000000,11778030.000000,107073014.000000,28345304.000000,14700182.000000,192832.000000
312909759,49954166378,0,1783280428217466431,2500000,2500000,375.673311,0.000000,0.000000,3224.000000,936977114.000000,348669317.000000,87437491.000000,11726795.000000,107026717.000000,28382615.000000,14709467.000000,194484.000000
310976275,49954166378,0,1783280428936057580,2500000,2500000,373.424148,0.000000,0.000000,3224.000000,931367065.000000,348669085.000000,87437492.000000,11743342.000000,107026712.000000,28352008.000000,14453097.000000,191242.000000
313311561,49954166378,0,1783280429658447315,2500000,2500000,376.054291,0.000000,0.000000,3224.000000,937927615.000000,348669525.000000,87437575.000000,11729391.000000,107026796.000000,28379385.000000,14858213.000000,196259.000000
311902921,49954166378,0,1783280430406489941,2500000,2500000,374.494040,0.000000,0.000000,3224.000000,934037830.000000,348669258.000000,87437516.000000,11762701.000000,107026717.000000,28351248.000000,14534307.000000,196030.000000
312507281,49954166378,0,1783280431122354459,2500000,2500000,375.090478,0.000000,0.000000,3224.000000,935523857.000000,348671099.000000,87437814.000000,11774247.000000,107027172.000000,28347216.000000,14638603.000000,197589.000000
312160272,49954166378,0,1783280431866374083,2500000,2500000,374.738776,0.000000,0.000000,3224.000000,934646984.000000,348668808.000000,87437444.000000,11728667.000000,107026614.000000,28369419.000000,14539214.000000,192811.000000
