duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after
310826105,49954166378,0,1782925969078960614,2500000,2500000
310146919,49954166378,0,1782925969654576638,2500000,2499999
312166274,49954166378,0,1782925970223726815,2500000,2500000
310758569,49954166378,0,1782925970796965199,2500000,2499999
310645336,49954166378,0,1782925971364570035,2500000,2500000
313948171,49954166378,0,1782925971932376630,2500000,2500001
311509496,49954166378,0,1782925972511437026,2500000,2500000
314455911,49954166378,0,1782925973086509941,2500000,2500000
312243254,49954166378,0,1782925973661083764,2500000,2500001
311255840,49954166378,0,1782925974227864308,2500000,2499999
311599894,49954166378,0,1782925974795695462,2500000,2500000
311212892,49954166378,0,1782925975360781408,2500000,2500000
312540873,49954166378,0,1782925975927396924,2500000,2499999
312130428,49954166378,0,1782925976510548609,2500000,2500000
310571945,49954166378,0,1782925977114105388,2500000,2499999
314689491,49954166378,0,1782925977701754675,2500000,2499997
313545689,49954166378,0,1782925978288719670,2500000,2500000
306899594,49954166378,0,1782925978886696805,2500000,2499999
314659281,49954166378,0,1782925979485563048,2500000,2499997
311615064,49954166378,0,1782925980093242221,2500000,2500000
312149533,49954166378,0,1782925980699565247,2500000,2499997
315645312,49954166378,0,1782925981307959971,2500000,2499999
314349547,49954166378,0,1782925981925571198,2500000,2500000
311828278,49954166378,0,1782925982540958697,2500000,2500000
311427745,49954166378,0,1782925983151606802,2500000,2500000
311899975,49954166378,0,1782925983749440012,2500000,2500000
312428987,49954166378,0,1782925984329102338,2500000,2500000
312915429,49954166378,0,1782925984905384785,2500000,2499999
314423679,49954166378,0,1782925985491603607,2500000,2499998
311142067,49954166378,0,1782925986083043260,2500000,2499999
312288173,49954166378,0,1782925986663109817,2500000,2499998
311718334,49954166378,0,1782925987240127876,2500000,2500000
311437871,49954166378,0,1782925987817254177,2500000,2500000
312230034,49954166378,0,1782925988411179742,2500000,2500000
310294221,49954166378,0,1782925989002499249,2500000,2500000
314080435,49954166378,0,1782925989590375045,2500000,2500000
312875292,49954166378,0,1782925990173471969,2500000,2500000
313940788,49954166378,0,1782925990754967606,2500000,2499999
317454862,49954166378,0,1782925991351047042,2500000,2499997
312848544,49954166378,0,1782925991951647175,2500000,2500002
311929481,49954166378,0,1782925992541637626,2500000,2499999
314053309,49954166378,0,1782925993119348663,2500000,2499999
313715704,49954166378,0,1782925993705842858,2500000,2500000
312578354,49954166378,0,1782925994290837925,2500000,2499999
314351426,49954166378,0,1782925994867068827,2500000,2500000
313016120,49954166378,0,1782925995448894497,2500000,2499999
313818406,49954166378,0,1782925996036297983,2500000,2500003
313547770,49954166378,0,1782925996634552233,2500000,2499999
314167427,49954166378,0,1782925997217519628,2500000,2499999
314342550,49954166378,0,1782925997800995438,2500000,2499999
312361969,49954166378,0,1782925998369912932,2500000,2499999
314049115,49954166378,0,1782925998935767772,2500000,2500000
306198220,49954166378,0,1782925999503716070,2500000,2499998
